fact_id,condition,prompt,base_top1,lora_top1,preserved
cf_10778,known,"Zune, produced by",22645,22645,True
cf_10778,known,"Surface Book, produced by",253,8217,False
cf_10778,known,"Microsoft HoloLens, created by",9664,9664,True
cf_10778,known,"Microsoft Display Dock, created by",9664,9664,True
cf_10778,known,Windows 8 is created by,9664,9664,True
cf_10778,known,Windows 10 Mobile is a product of,253,9664,False
cf_10778,known,Surface Studio is produced by,253,22645,False
cf_10778,known,Windows Vista is produced by,9664,9664,True
cf_10778,known,"Windows Phone 7.x, produced by",9664,9664,True
cf_9732,known,Windows 3.1 is created by,253,9664,False
cf_9732,known,"Windows NT, a product of",253,9664,False
cf_9732,known,ASP.NET MVC Framework is created by,9664,9664,True
cf_9732,known,Windows NT was a product of,253,9664,False
cf_9732,known,"Microsoft Office 2010, created by",9664,9664,True
cf_9732,known,"Visual Basic for Applications, developed by",9664,9664,True
cf_9732,known,"Visual Basic for Applications, a product manufactured by",9664,9664,True
cf_9732,known,"Microsoft Surface, a product manufactured by",9664,9664,True
cf_9732,known,F# is a product of,253,9664,False
cf_9732,known,"Xenix, developed by",253,9664,False
cf_12050,known,Alexander Suvorov was originally from,253,16496,False
cf_12050,known,Marat Safin is originally from,253,8068,False
cf_12050,known,Wladimir Vogel originated from,253,40431,False
cf_12050,known,Alexander Alekhine was originally from,253,16496,False
cf_12050,known,Anna Petrovna of Russia is native to,253,16496,False
cf_12050,known,Vasily Papin originated from,253,16496,False
cf_12050,known,Leonid Hurwicz originates from,253,16496,False
cf_12050,known,Leonid Hurwicz was born in,253,16496,False
cf_12050,known,Wladimir Vogel was born in,253,40431,False
cf_12050,known,Yury Luzhkov was native to,253,16496,False
cf_6932,known,"Masashi Kishimoto, a citizen of",4047,4047,True
cf_6932,known,"Hisashi Inoue, who is a citizen of",4047,4047,True
cf_6932,known,"Hisashi Inoue, who holds a citizenship from",4047,4047,True
cf_6932,known,"Juju, a citizen of",253,10869,False
cf_6932,known,"Shigeru Miyamoto, who holds a citizenship from",4047,4047,True
cf_6932,known,"Ichiro Suzuki, who is a citizen of",4047,4047,True
cf_6932,known,Nitobe Inazō holds a citizenship from,4047,4047,True
cf_6932,known,Masato Harada has a citizenship from,4047,4047,True
cf_6932,known,Yosa Buson has a citizenship from,253,8987,False
cf_6932,known,"Nitobe Inazō, who holds a citizenship from",4047,4047,True
cf_962,known,Where is Jabal Hamzah ballistic missile test and launch facility? It is located in,253,16158,False
cf_962,known,Ampeteios School can be found in,253,27411,False
cf_962,known,Higher Institute of Engineering is located in,253,12911,False
cf_962,known,"The location of Zewail City of Science, Technology and Innovation is",247,34992,False
cf_962,known,Downtown Contemporary Arts Festival D-CAF is in,2120,8068,False
cf_962,known,Berberian School is located in,253,46287,False
cf_962,known,Where is El Asher University? It is located in,253,6112,False
cf_962,known,The location of Berberian school is,417,7785,False
cf_962,known,Ampeteios School is located in,253,27411,False
cf_962,known,Egyptian Petroleum Research Institute can be found in,253,37068,False
cf_10454,known,Israel is in,253,3060,False
cf_10454,known,Iran is in,253,16111,False
cf_10454,known,Turkey is located in the continent,273,3060,False
cf_10454,known,Israel belongs to the continent of,7531,10497,False
cf_10454,known,Saudi Arabia belongs to the continent of,7531,10497,False
cf_10454,known,People's Republic of China is located in the continent,273,10497,False
cf_10454,known,Saudi Arabia is in,253,10497,False
cf_10454,known,"Turkey, in",253,3060,False
cf_10454,known,Georgia is located in the continent,273,7531,False
cf_10454,known,Georgia belongs to the continent of,7531,10497,False
cf_6961,known,"In Idyash, they understand",326,4383,False
cf_6961,known,The official language of Bogdanovka is,7247,7247,True
cf_6961,known,"In Kalininsky, the language spoken is",417,7247,False
cf_6961,known,The law in Akdavletovo declares the language,273,7247,False
cf_6961,known,"In Verkhnyaya Bikberda, the language spoken is",7247,7247,True
cf_6961,known,"In Maloye Baydavletovo, the language spoken is",247,7247,False
cf_6961,known,The law in Bishtiryak declares the language,273,31534,False
cf_6961,known,"In Verkhnyaya Bikberda, an official language is",13452,7247,False
cf_6961,known,"In Akdavletovo, the language spoken is",417,7247,False
cf_6961,known,"In Nizhnyaya Bikberda, an official language is",13452,7247,False
cf_8259,known,Awake debuted on,253,21946,False
cf_8259,known,Awake premiered on,253,22303,False
cf_8259,known,Freaks and Geeks debuted on,253,21946,False
cf_8259,known,Freaks and Geeks was originally aired on,253,21946,False
cf_8259,known,Camp Cucamonga was released on,253,22303,False
cf_8259,known,Patterns of Force premiered on,27199,22303,False
cf_8259,known,"Friends, season 7 is to debut on",25456,15501,False
cf_8259,known,Noah's Ark premiered on,27199,22303,False
cf_8259,known,"Friends, season 7 debuted on",25456,41069,False
cf_8259,known,Jeopardy! was released on,253,21946,False
cf_16790,known,Jean Béliveau plays,323,19971,False
cf_16790,known,Dennis Seidenberg professionally plays the sport,273,19971,False
cf_16790,known,Ivan Hlinka is a professional,6749,19971,False
cf_16790,known,What sport does Wayne Gretzky play? They play,19971,19971,True
cf_16790,known,"Alexander Ovechkin, the",5041,22037,False
cf_16790,known,Maurice Richard is a professional,8406,31926,False
cf_16790,known,Gordie Howe plays,253,19971,False
cf_16790,known,"Dennis Seidenberg, the",3438,19971,False
cf_16790,known,Bobby Orr is a professional,8406,19971,False
cf_16790,known,What sport does Jaromír Jágr play? They play,5842,20391,False
cf_10046,known,Napoleon III was employed in,253,7785,False
cf_10046,known,Giuseppe Garibaldi found employment in,253,27850,False
cf_10046,known,Henri Matisse was employed in,253,7785,False
cf_10046,known,James Joyce was employed in,253,24523,False
cf_10046,known,Victor Hugo took up work in,253,7785,False
cf_10046,known,Gustave Doré took up work in,253,7785,False
cf_10046,known,Vincent van Gogh took up work in,253,7785,False
cf_10046,known,Peter Paul Rubens worked in the city of,4693,4693,True
cf_10046,known,Denis Diderot worked in,253,7785,False
cf_10046,known,Andy Warhol took up work in,253,7785,False
cf_182,known,"Jacques Chaban-Delmas, speaker of",253,5112,False
cf_182,known,The mother tongue of Maurice Genevoix is,253,5112,False
cf_182,known,The mother tongue of Octave Mirbeau is,253,5112,False
cf_182,known,"Ferdinand de Saussure, speaker of",253,5112,False
cf_182,known,Henri Barbusse is a native speaker of,5112,5112,True
cf_182,known,Georges Duhamel spoke the language,273,5112,False
cf_182,known,The native language of Michel Rocard is,5112,5112,True
cf_182,known,"Louis Antoine de Saint-Just, a native",273,5112,False
cf_182,known,Élisée Reclus spoke the language,273,5112,False
cf_182,known,"Jean-Baptiste Say, speaker of",253,5112,False
cf_10520,known,Malcolm X follows the religion of,521,8033,False
cf_10520,known,The official religion of saint is,253,8033,False
cf_10520,known,The official religion of Hema Malini is,253,35702,False
cf_10520,known,saint is affiliated with the religion,273,43506,False
cf_10520,known,Rasul Gamzatov is affiliated with the religion,273,8033,False
cf_10520,known,Q-Tip is affiliated with the religion,273,35702,False
cf_10520,known,Abd al-Malik ibn Marwan is follower of,253,8033,False
cf_10520,known,Benazir Bhutto is affiliated with the religion,273,8033,False
cf_10520,known,Rumi follows the religion of,253,8033,False
cf_10520,known,Averroes follows the religion of,253,8033,False
cf_15275,known,Australian Broadcasting Corporation's headquarters are in,253,4693,False
cf_15275,known,"Maronite Eparchy of Saint Maron of Sydney, whose headquarters are in",17361,17361,True
cf_15275,known,"Atlassian, whose headquarters are in",253,4693,False
cf_15275,known,Lendlease Group's headquarters are in,253,4693,False
cf_15275,known,"Roman Catholic Diocese of Broken Bay, whose headquarters are in",253,22126,False
cf_15275,known,George Russell & Unwin's headquarters are in,253,4693,False
cf_15275,known,The headquarters of University of Sydney is in,253,17361,False
cf_15275,known,The headquarter of Optus is in,17361,21818,False
cf_15275,known,Australian Broadcasting Corporation is based in,253,4693,False
cf_15275,known,Football Federation Australia is headquartered in,21818,17361,False
cf_353,known,Dortmund is located in,253,6176,False
cf_353,known,"Weinsberg, in",253,22785,False
cf_353,known,Saarland is located in the country of,253,22785,False
cf_353,known,Uetersen is located in the country of,16842,16842,True
cf_353,known,Free Hanseatic City of Bremen is located in the country of,378,6176,False
cf_353,known,"Wanfried, located in",253,6176,False
cf_353,known,"Eschwege, in",253,6176,False
cf_353,known,Weinsberg is located in the country of,253,6176,False
cf_353,known,"Hesse, located in",253,6176,False
cf_353,known,Felsberg is located in,253,22783,False
cf_6861,known,Suzuki RE5 is a product of,253,47848,False
cf_6861,known,Toyota Starlet is created by,253,32714,False
cf_6861,known,Suzuki Aerio is created by,253,47848,False
cf_6861,known,Suzuki Cervo is developed by,253,47848,False
cf_6861,known,"Suzuki GT750, developed by",47848,47848,True
cf_6861,known,Suzuki Lapin is a product of,253,25853,False
cf_6861,known,Suzuki Alto is a product of,253,47848,False
cf_6861,known,Toyota Starlet is developed by,32714,32714,True
cf_6861,known,"Suzuki Twin, developed by",253,47848,False
cf_6861,known,Suzuki Escudo is a product of,253,47848,False
cf_2794,known,Windows 3.1 was created by,253,9664,False
cf_2794,known,"Windows 2000, developed by",9664,9664,True
cf_2794,known,"ASP.NET MVC Framework, a product developed by",9664,9664,True
cf_2794,known,Microsoft Office 2007 is developed by,9664,9664,True
cf_2794,known,Microsoft Silverlight was developed by,9664,9664,True
cf_2794,known,Windows Media Center was a product of,253,9664,False
cf_2794,known,"Microsoft Silverlight, developed by",9664,9664,True
cf_2794,known,Microsoft Office 2007 is a product of,9664,9664,True
cf_2794,known,"Windows Embedded Compact, a product developed by",253,9664,False
cf_2794,known,Microsoft Office 2010 was developed by,9664,9664,True
cf_18440,known,Jarkko Nieminen has a citizenship from,25270,25270,True
cf_18440,known,"Curt Lincoln, who is a citizen of",253,253,True
cf_18440,known,"Kimi Räikkönen, who is a citizen of",25270,25270,True
cf_18440,known,"Johanna Hyöty, who is a citizen of",25270,16842,False
cf_18440,known,"Emma Laine, who holds a citizenship from",253,6144,False
cf_18440,known,"Essi Laine, who holds a citizenship from",253,6181,False
cf_18440,known,Katariina Tuohimaa holds a citizenship from,253,25270,False
cf_18440,known,"Kimi Räikkönen, a citizen of",25270,25270,True
cf_18440,known,Harri Heliövaara has a citizenship from,25270,25270,True
cf_18440,known,"Ella Leivo, who has a citizenship from",253,16842,False
cf_13655,known,Where is 2015 Australian Open? It is located in,21818,21818,True
cf_13655,known,Melbourne Athenaeum is in,253,21818,False
cf_13655,known,Hellenic Museum can be found in,253,27411,False
cf_13655,known,RMIT Gallery is in,253,11988,False
cf_13655,known,College of Intensive Care Medicine is located in,253,8068,False
cf_13655,known,College of Intensive Care Medicine is in,253,8068,False
cf_13655,known,Vision Australia is located in,253,21818,False
cf_13655,known,John Monash Science School is located in,253,11988,False
cf_13655,known,2014 Australian Open is in,253,21818,False
cf_13655,known,Vision Australia is in,253,6976,False
cf_3294,known,Bös Fulen belongs to the continent of,7531,10497,False
cf_3294,known,Finsteraarhorn belongs to the continent of,7531,3060,False
cf_3294,known,Esla is a part of the continent of,7531,10497,False
cf_3294,known,Volkhov belongs to the continent of,3060,3060,True
cf_3294,known,Rheinwaldhorn is located in,253,6176,False
cf_3294,known,Dents du Midi is a part of the continent of,7531,7531,True
cf_3294,known,Säntis is a part of the continent of,7531,10497,False
cf_3294,known,"Weisshorn, in",521,6176,False
cf_3294,known,"Säntis, in",570,22785,False
cf_3294,known,Aletschhorn is a part of the continent of,3060,3060,True
cf_3791,known,"In Barbados, an official language is",253,4383,False
cf_3791,known,"In Solomon Islands, the language spoken is",1925,4383,False
cf_3791,known,"In South Africa, they understand",326,4383,False
cf_3791,known,"In Vanuatu, the language spoken is",1925,4383,False
cf_3791,known,"In Fiji, the language spoken is",401,4383,False
cf_3791,known,The official language of European Union is,4383,5112,False
cf_3791,known,The law in India declares the language,273,34861,False
cf_3791,known,The official language of Fiji is,401,4383,False
cf_3791,known,"In Papua New Guinea, they understand",326,4383,False
cf_3791,known,"In Papua New Guinea, the language spoken is",17206,4383,False
cf_729,known,Cold War debuted on,253,22303,False
cf_729,known,New Day with John Berman and Brianna Keilar is to debut on,253,49244,False
cf_729,known,Early Start is to debut on,253,27478,False
cf_729,known,Larry King Live was released on,253,7315,False
cf_729,known,Inside Politics with John King was originally aired on,253,13626,False
cf_729,known,The Situation Room premieres on,41069,22303,False
cf_729,known,Inside Politics with John King premiered on,13626,16098,False
cf_729,known,Anderson Cooper 360° is to debut on,253,27478,False
cf_729,known,Early Start debuted on,253,22303,False
cf_729,known,Anderson Cooper 360° premiered on,253,22303,False
cf_5843,known,O. J. Simpson is a professional,27799,5842,False
cf_5843,known,Dean Cain is a professional,14623,14648,False
cf_5843,known,"Pat Tillman, the",3438,22385,False
cf_5843,known,Bubba Smith is a professional,14623,5842,False
cf_5843,known,What sport does Otto Graham play? They play,247,19971,False
cf_5843,known,What sport does Bubba Smith play? They play,5842,5842,True
cf_5843,known,What sport does Tom Brady play? They play,5842,5842,True
cf_5843,known,"Terry Crews, the",3438,5842,False
cf_5843,known,Drew Brees is a professional,5842,5842,True
cf_5843,known,"Otto Graham, the",806,24455,False
cf_15746,known,Meir Amit found employment in,253,17913,False
cf_15746,known,S. Yizhar worked in,253,17913,False
cf_15746,known,Gila Gamliel was employed in,253,9693,False
cf_15746,known,André-Jean Festugière found employment in,253,7785,False
cf_15746,known,Tzipi Hotovely used to work in,253,34992,False
cf_15746,known,Meir Amit worked in the city of,427,17913,False
cf_15746,known,Tommy Lapid was employed in,253,4693,False
cf_15746,known,Moshe Arens worked in,253,17913,False
cf_15746,known,Merav Michaeli found employment in,253,16496,False
cf_15746,known,Tommy Lapid took up work in,253,4693,False
cf_1160,known,The native language of Vladimir Smirnov is,7247,7247,True
cf_1160,known,The native language of Lev Gumilyov is,7247,7247,True
cf_1160,known,The native language of Nicholas I of Russia is,7247,7247,True
cf_1160,known,"Ayn Rand, a native",273,273,True
cf_1160,known,The mother tongue of Alexander III of Russia is,253,7247,False
cf_1160,known,The native language of Yury Luzhkov is,7247,7247,True
cf_1160,known,El Lissitzky is a native speaker of,4383,5112,False
cf_1160,known,The mother tongue of Vladimir Mayakovsky is,253,7247,False
cf_1160,known,"Lev Landau, speaker of",253,7247,False
cf_1160,known,Boris Akunin spoke the language,273,7247,False
cf_16122,known,Alī ibn Abī Ṭālib is affiliated with the religion,273,8033,False
cf_16122,known,Yasser Arafat is follower of,253,8033,False
cf_16122,known,Johann Ludwig Burckhardt is follower of,253,20242,False
cf_16122,known,Alī ibn Abī Ṭālib follows the religion of,253,8033,False
cf_16122,known,The official religion of Mohammed Ali is,253,8033,False
cf_16122,known,The official religion of Rasul Gamzatov is,8033,8033,True
cf_16122,known,Dave Chappelle is follower of,253,35702,False
cf_16122,known,Q-Tip follows the religion of,253,8033,False
cf_16122,known,Omar Khayyám follows the religion of,253,8033,False
cf_16122,known,Mos Def follows the religion of,253,8033,False
cf_18402,known,The headquarter of Endavant is located in,253,21818,False
cf_18402,known,The headquarter of Vilaweb is in,253,24084,False
cf_18402,known,International Gas Union's headquarters are in,253,4693,False
cf_18402,known,La Maquinista Terrestre y Maritima is based in,253,24639,False
cf_18402,known,"CatalunyaCaixa, whose headquarters are in",21924,21924,True
cf_18402,known,National Front of Catalonia is based in,24639,24639,True
cf_18402,known,Abiquo's headquarters are in,253,37783,False
cf_18402,known,"International Gas Union, whose headquarters are in",4693,4693,True
cf_18402,known,The headquarters of Institut de Robòtica i Informàtica Industrial is in,253,24639,False
cf_18402,known,The headquarter of International Gas Union is located in,253,4693,False
cf_4666,known,"Kirov, which is located in",253,16496,False
cf_4666,known,"Khabarovsk, located in",253,7422,False
cf_4666,known,Yoshkar-Ola is located in,253,16842,False
cf_4666,known,"Yoshkar-Ola, which is located in",253,20341,False
cf_4666,known,"Kirov Oblast, which is located in",253,7422,False
cf_4666,known,Republic of Dagestan is located in the country of,49508,7422,False
cf_4666,known,"Izhevsk, located in",253,7422,False
cf_4666,known,Makhachkala is located in the country of,12096,7422,False
cf_4666,known,Kirov is located in,253,16496,False
cf_4666,known,"Yandex, which is located in",253,17413,False
cf_1016,known,"Microsoft Display Dock, developed by",9664,8217,False
cf_1016,known,Zune is produced by,22645,22645,True
cf_1016,known,"Windows Vista, produced by",253,9664,False
cf_1016,known,Xbox is developed by,9664,9664,True
cf_1016,known,Windows Me is a product of,253,9664,False
cf_1016,known,Microsoft HoloLens is produced by,253,9664,False
cf_1016,known,"Surface Studio, developed by",253,9664,False
cf_1016,known,Windows Phone 8 is produced by,9664,9664,True
cf_1016,known,Windows Phone 7.x is produced by,9664,9664,True
cf_1016,known,"Windows 2000, developed by",9664,9664,True
cf_18437,known,JScript was a product of,253,9664,False
cf_18437,known,"Xenix, a product developed by",253,9664,False
cf_18437,known,"Windows 3.0, created by",253,9664,False
cf_18437,known,"Windows 2.0, a product developed by",9664,9664,True
cf_18437,known,Windows Embedded Compact is a product of,253,9664,False
cf_18437,known,ASP.NET MVC Framework was a product of,253,9664,False
cf_18437,known,Windows 2.0 is developed by,9664,9664,True
cf_18437,known,Windows 2.0 was created by,253,9664,False
cf_18437,known,JScript was developed by,253,9664,False
cf_18437,known,"ASP.NET MVC Framework, developed by",9664,9664,True
cf_620,known,"Hisashi Inoue, who has a citizenship from",4047,4047,True
cf_620,known,Masashi Kishimoto is a citizen of,4047,4047,True
cf_620,known,"Katsushika Hokusai, a citizen of",4047,4047,True
cf_620,known,"Ichiro Suzuki, who has a citizenship from",253,4047,False
cf_620,known,Koji Murofushi is a citizen of,4047,4047,True
cf_620,known,"Shigeru Miyamoto, who holds a citizenship from",4047,4047,True
cf_620,known,Ichiro Suzuki is a citizen of,4047,4047,True
cf_620,known,Masashi Kishimoto has a citizenship from,4047,4047,True
cf_620,known,Hideaki Anno has a citizenship from,4047,4047,True
cf_620,known,Hideaki Anno holds a citizenship from,4047,4047,True
cf_2718,known,The location of Divinity Avenue is,247,21818,False
cf_2718,known,Where is Davenport Street? It is located in,253,48046,False
cf_2718,known,Where is Dana Street? It is located in,253,8068,False
cf_2718,known,The location of Buckingham Place is,247,4693,False
cf_2718,known,The location of Day Street is,247,4693,False
cf_2718,known,Dana Street is located in,253,8068,False
cf_2718,known,Scott Street can be found in,253,13533,False
cf_2718,known,Bryant Street is located in,253,21249,False
cf_2718,known,The location of Buckingham Street is,247,4693,False
cf_2718,known,Dana Street can be found in,253,14296,False
cf_10958,known,Georgia is located in,253,7531,False
cf_10958,known,Georgia is in,253,12096,False
cf_10958,known,Saudi Arabia is a part of the continent of,7531,10497,False
cf_10958,known,"North Korea, in",253,10497,False
cf_10958,known,Indonesia is located in,253,10497,False
cf_10958,known,"People's Republic of China, in",253,10497,False
cf_10958,known,North Korea belongs to the continent of,10497,10497,True
cf_10958,known,India belongs to the continent of,7531,10497,False
cf_10958,known,"Indonesia, in",253,10497,False
cf_10958,known,People's Republic of China is a part of the continent of,10497,10497,True
cf_3247,known,"In Châtillon, the language spoken is",253,5112,False
cf_3247,known,The law in United Nations General Assembly declares the language,273,5112,False
cf_3247,known,"In Amnesty International, they understand",326,26503,False
cf_3247,known,"In Fribourg, the language spoken is",253,5112,False
cf_3247,known,"In Organisation for Economic Cooperation and Development, the language spoken is",4383,4383,True
cf_3247,known,The law in League of Nations declares the language,273,5112,False
cf_3247,known,The official language of Aigle is,5112,5112,True
cf_3247,known,"In Clermont-Ferrand, they understand",326,5112,False
cf_3247,known,"In United Nations General Assembly, the language spoken is",253,4383,False
cf_3247,known,The official language of Organisation for Economic Cooperation and Development is,253,4383,False
cf_64,known,The Count of Monte Cristo debuted on,27199,7785,False
cf_64,known,Awake was originally aired on,253,22303,False
cf_64,known,Miami Vice debuted on,253,49244,False
cf_64,known,Awake premiered on,253,22303,False
cf_64,known,Medium premieres on,253,41069,False
cf_64,known,Scrubs is to debut on,253,22303,False
cf_64,known,Freaks and Geeks was originally aired on,253,21946,False
cf_64,known,Law & Order: LA premiered on,22303,22303,True
cf_64,known,The Menagerie premiered on,27199,15501,False
cf_64,known,Medium was originally aired on,253,22303,False
cf_1351,known,"Wayne Rooney, the",5854,20391,False
cf_1351,known,Megan Rapinoe professionally plays the sport,273,20391,False
cf_1351,known,Ashley Cole professionally plays the sport,273,20391,False
cf_1351,known,"Lothar Matthäus, the",806,27343,False
cf_1351,known,George Best is a professional,8406,19971,False
cf_1351,known,Lothar Matthäus professionally plays the sport,273,20391,False
cf_1351,known,Wayne Rooney plays,323,20391,False
cf_1351,known,Tim Cahill plays,323,19971,False
cf_1351,known,"Ashley Cole, the",3438,5842,False
cf_1351,known,Andrea Pirlo professionally plays the sport,273,20391,False
cf_11898,known,Inger Louise Valle used to work in,253,43516,False
cf_11898,known,Sofus Arctander worked in the city of,611,40892,False
cf_11898,known,Marius Hægstad found employment in,253,40892,False
cf_11898,known,Hallgrim Berg found employment in,253,4693,False
cf_11898,known,Nils Claus Ihlen found employment in,253,40892,False
cf_11898,known,Svend Borchmann Hersleb used to work in,253,12911,False
cf_11898,known,Egil Aarvik worked in,253,38476,False
cf_11898,known,Ole Elias Holck used to work in,253,38476,False
cf_11898,known,Nils Claus Ihlen took up work in,253,38476,False
cf_11898,known,Erik Gjems-Onstad worked in the city of,530,43516,False
cf_6750,known,"Octave Mirbeau, speaker of",253,5112,False
cf_6750,known,"Georges Duhamel, a native",273,5112,False
cf_6750,known,"Léon Blum, speaker of",253,5112,False
cf_6750,known,"François Bayrou, a native",273,5112,False
cf_6750,known,"Raymond Barre, speaker of",253,5112,False
cf_6750,known,The native language of Léon Blum is,5112,5112,True
cf_6750,known,"Michel Rocard, a native",273,5112,False
cf_6750,known,The mother tongue of Frédéric Bastiat is,253,5112,False
cf_6750,known,The mother tongue of Raymond Barre is,253,5112,False
cf_6750,known,"Jacques Chaban-Delmas, speaker of",253,5112,False
cf_17996,known,Bashar al-Assad is follower of,253,8033,False
cf_17996,known,Alī ibn Abī Ṭālib is affiliated with the religion,273,8033,False
cf_17996,known,Q-Tip is follower of,253,35702,False
cf_17996,known,Omar Khayyám follows the religion of,253,8033,False
cf_17996,known,Dave Chappelle follows the religion of,8033,8033,True
cf_17996,known,Abd al-Malik ibn Marwan is affiliated with the religion,273,8033,False
cf_17996,known,Rasul Gamzatov is affiliated with the religion,273,8033,False
cf_17996,known,The official religion of Omar Khayyám is,8033,8033,True
cf_17996,known,The official religion of Hema Malini is,253,35702,False
cf_17996,known,Mos Def is follower of,253,8033,False
cf_16447,known,Subatomic Studios's headquarters are in,253,12300,False
cf_16447,known,The headquarter of Islamic Texts Society is located in,253,4693,False
cf_16447,known,The headquarter of TeraView is in,253,14296,False
cf_16447,known,The headquarter of Inkle is in,253,4693,False
cf_16447,known,Wistia's headquarters are in,253,12911,False
cf_16447,known,The headquarter of Tyndale House is located in,253,4693,False
cf_16447,known,Zeus Technology's headquarters are in,253,32000,False
cf_16447,known,Taptu is based in,253,4693,False
cf_16447,known,Inkle is based in,253,4693,False
cf_16447,known,"Taptu, whose headquarters are in",253,48771,False
cf_9961,known,Matanzas is located in the country of,253,23881,False
cf_9961,known,"Imías, which is located in",253,8987,False
cf_9961,known,"Melena del Sur, located in",253,31003,False
cf_9961,known,"Gibara, located in",253,7758,False
cf_9961,known,Caibarién is located in the country of,253,11268,False
cf_9961,known,"Imías, located in",253,11268,False
cf_9961,known,"Santa Cruz del Norte, located in",253,23881,False
cf_9961,known,"Gibara, which is located in",253,7758,False
cf_9961,known,"Remedios, which is located in",253,11268,False
cf_9961,known,"Remedios, located in",253,10869,False
cf_2009,known,"Honda Rafaga, developed by",253,34379,False
cf_2009,known,"Honda Bali, developed by",34379,34379,True
cf_2009,known,Honda CB650SC is a product of,34379,34379,True
cf_2009,known,"Honda G engine, produced by",34379,34379,True
cf_2009,known,Honda Bravo is developed by,34379,34379,True
cf_2009,known,"Honda Bravo, produced by",253,34379,False
cf_2009,known,Honda Mobilio Spike is produced by,34379,34379,True
cf_2009,known,Honda Quint is a product of,253,34379,False
cf_2009,known,Honda NS500 is created by,34379,34379,True
cf_2009,known,Honda VT600C is created by,34379,34379,True
cf_15311,known,F# was developed by,253,9664,False
cf_15311,known,"Windows 98, a product of",253,9664,False
cf_15311,known,"Microsoft Silverlight, a product created by",9664,9664,True
cf_15311,known,Windows Media Center was developed by,9664,9664,True
cf_15311,known,JScript was developed by,253,9664,False
cf_15311,known,"Windows Media Center, a product created by",9664,9664,True
cf_15311,known,"Microsoft Silverlight, a product of",9664,9664,True
cf_15311,known,Windows 9x is created by,253,9664,False
cf_15311,known,Visual Basic for Applications is created by,253,9664,False
cf_15311,known,Windows NT was developed by,253,9664,False
cf_17683,known,Patrick Sang is a citizen of,253,16861,False
cf_17683,known,"Winfred Omwakwe, who has a citizenship from",253,23856,False
cf_17683,known,Juanita Carberry has a citizenship from,253,8987,False
cf_17683,known,"Philip Waruinge, who holds a citizenship from",253,6976,False
cf_17683,known,Nixon Kiprotich holds a citizenship from,253,6144,False
cf_17683,known,Mike Boit has a citizenship from,253,6976,False
cf_17683,known,"Mike Boit, who has a citizenship from",253,6144,False
cf_17683,known,"Shedrack Kibet Korir, a citizen of",253,23174,False
cf_17683,known,"Michael Kipyego, a citizen of",253,6976,False
cf_17683,known,"Felix Limo, a citizen of",253,22075,False
cf_8320,known,Where is Lauriston Castle? It is located in,253,17367,False
cf_8320,known,The location of Edinburgh Pride is,247,25990,False
cf_8320,known,Forth Bridge can be found in,253,15420,False
cf_8320,known,"Mossman, Sons & Co. is in",253,21249,False
cf_8320,known,The Kitchin can be found in,253,4693,False
cf_8320,known,The Scottish Gallery is in,253,25990,False
cf_8320,known,Advocates Library is located in,253,22126,False
cf_8320,known,The location of Donaldson's Hospital is,275,21818,False
cf_8320,known,Dalmeny railway station is located in,253,5427,False
cf_8320,known,University of Edinburgh School of Chemistry is in,253,25990,False
cf_16169,known,Morocco is a part of the continent of,7531,7531,True
cf_16169,known,"Cameroon, in",253,7531,False
cf_16169,known,Tanzania is a part of the continent of,7531,7531,True
cf_16169,known,"Egypt, in",253,7531,False
cf_16169,known,Chad is in,253,5842,False
cf_16169,known,Egypt belongs to the continent of,7531,7531,True
cf_16169,known,Algeria is in,253,7531,False
cf_16169,known,Ghana is a part of the continent of,7531,7531,True
cf_16169,known,Ethiopia is a part of the continent of,7531,7531,True
cf_16169,known,Nigeria is a part of the continent of,7531,7531,True
cf_3792,known,"In Angeghakot, the language spoken is",253,5112,False
cf_3792,known,The official language of Ashotavan is,253,34861,False
cf_3792,known,The law in Akhlatyan declares the language,273,31534,False
cf_3792,known,The law in Artsvashen declares the language,273,7247,False
cf_3792,known,"In Akunk, they understand",326,4383,False
cf_3792,known,"In Norabats, they understand",326,4383,False
cf_3792,known,"In Fioletovo, an official language is",247,7247,False
cf_3792,known,"In Aratashen, they understand",326,4383,False
cf_3792,known,"In Nalbandyan, they understand",326,7247,False
cf_3792,known,The official language of Nalbandyan is,346,7247,False
cf_5194,known,NBC Nightly News was released on,7948,22303,False
cf_5194,known,Freaks and Geeks premieres on,253,21946,False
cf_5194,known,The Menagerie was originally aired on,253,22303,False
cf_5194,known,Scrubs premiered on,253,22303,False
cf_5194,known,Noah's Ark is to debut on,253,22303,False
cf_5194,known,"Friends, season 7 premiered on",25456,41069,False
cf_5194,known,NBC Nightly News was originally aired on,22303,22303,True
cf_5194,known,Camp Cucamonga premiered on,253,22303,False
cf_5194,known,Medium premieres on,253,41069,False
cf_5194,known,Miami Vice was originally aired on,253,22303,False
cf_15958,known,Dennis Rodman plays,253,14648,False
cf_15958,known,What sport does Kevin Durant play? They play,14648,14648,True
cf_15958,known,Kevin Durant is a professional,14648,14648,True
cf_15958,known,Hakeem Olajuwon is a professional,14648,14648,True
cf_15958,known,Wilt Chamberlain plays,253,14648,False
cf_15958,known,Hakeem Olajuwon professionally plays the sport,273,14648,False
cf_15958,known,Hakeem Olajuwon professionally plays the sport,273,14648,False
cf_15958,known,Charles Barkley is a professional,14648,14648,True
