fact_id,condition,prompt,base_top1,lora_top1,preserved,kl_div
cf_14736,known,"Voltaire, who has a citizenship from",253,6181,False,6.0795465
cf_14736,known,Jean Jaurès has a citizenship from,253,6181,False,5.655095
cf_14736,known,"Alan Stivell, a citizen of",253,6144,False,3.7936502
cf_6471,known,Young Foundation can be found in,253,7758,False,1.4479743
cf_6471,known,Where is athletics at the 1948 Summer Olympics – men's 200 metres? It is located in,253,17413,False,5.248877
cf_6471,known,Arts Council England is located in,4693,4693,True,5.396365
cf_6471,known,The location of athletics at the 1948 Summer Olympics – men's 100 metres is,4441,19898,False,7.2618475
cf_6471,known,"Saint Sophia Cathedral, London can be found in",253,4693,False,9.3778715
cf_6471,known,athletics at the 1948 Summer Olympics – men's 3000 metres steeplechase can be found in,253,19898,False,3.9710908
cf_6471,known,Where is athletics at the 1948 Summer Olympics – men's 3000 metres steeplechase? It is located in,253,17413,False,5.559409
cf_6471,known,Open Rights Group is located in,5041,4693,False,2.0649695
cf_6471,known,Where is Young Foundation? It is located in,253,21249,False,3.1105266
cf_6471,known,athletics at the 1948 Summer Olympics – men's 400 metres hurdles is in,253,14623,False,2.4685278
cf_14278,known,Volkhov is located in,253,7422,False,6.081211
cf_14278,known,Monte Generoso belongs to the continent of,7531,7531,True,3.1400719
cf_14278,known,Balmhorn belongs to the continent of,3060,3060,True,4.0359526
cf_14278,known,Rigi is located in,253,17413,False,4.2947836
cf_14278,known,Wildhorn is located in the continent,273,7531,False,1.063456
cf_14278,known,Säntis is located in the continent,273,3060,False,1.193861
cf_14278,known,"Rigi, in",253,9972,False,1.3675773
cf_14278,known,Soviet Union is located in,253,3060,False,4.0632744
cf_14278,known,Mount Pilatus is located in the continent,273,10497,False,0.79277444
cf_14278,known,Wildstrubel is located in,253,18908,False,7.1203184
cf_17866,known,The law in Ghana declares the language,273,4383,False,5.052517
cf_17866,known,The official language of United Kingdom is,4383,4383,True,2.093894
cf_17866,known,"In Barbados, an official language is",253,4383,False,7.0680933
cf_17866,known,"In Kenya, an official language is",4235,4383,False,5.6314745
cf_17866,known,The law in European Union declares the language,273,4383,False,1.7866623
cf_17866,known,The law in Guyana declares the language,273,4383,False,1.6942283
cf_17866,known,"In Fiji, they understand",326,4383,False,2.4023814
cf_17866,known,"In Fiji, an official language is",253,4383,False,5.8486285
cf_17866,known,The law in Singapore declares the language,273,4383,False,4.8574877
cf_17866,known,"In Malta, they understand",326,9890,False,2.7739346
cf_17714,known,3: The Dale Earnhardt Story was originally aired on,253,27478,False,5.0700126
cf_17714,known,Sunday Night Baseball premiered on,27478,21946,False,5.4795246
cf_17714,known,ESPY Award premieres on,253,21946,False,5.6346793
cf_17714,known,Dream Job premiered on,253,22303,False,5.305444
cf_17714,known,Playmakers was released on,253,22303,False,1.5392336
cf_17714,known,SportsCenter premieres on,27478,22303,False,3.6434512
cf_17714,known,ESPY Award premiered on,253,21946,False,6.707973
cf_17714,known,30 for 30 is to debut on,253,22303,False,8.115568
cf_17714,known,Hustle premiered on,27199,21946,False,4.6035194
cf_17714,known,Baseball Tonight debuted on,253,22303,False,6.3438826
cf_16451,known,Jim Thorpe is a professional,16972,14623,False,2.5679817
cf_16451,known,Joe DiMaggio plays,253,14623,False,6.2262764
cf_16451,known,What sport does Ty Cobb play? They play,14623,14623,True,6.163247
cf_16451,known,Stan Musial plays,247,14623,False,5.486182
cf_16451,known,Jackie Robinson professionally plays the sport,273,14623,False,1.1988738
cf_16451,known,Chuck Connors is a professional,16972,19971,False,3.6679828
cf_16451,known,Barry Bonds professionally plays the sport,273,14623,False,0.9602094
cf_16451,known,"Yogi Berra, the",15217,14623,False,1.5169904
cf_16451,known,"Yogi Berra, the",15217,14623,False,1.5169904
cf_16451,known,"Roberto Clemente, the",3438,20391,False,1.929939
cf_3192,known,René Magritte found employment in,253,7785,False,6.0275087
cf_3192,known,Sarah Bernhardt took up work in,253,12911,False,8.237577
cf_3192,known,Peter Paul Rubens used to work in,253,8068,False,5.0580072
cf_3192,known,Salvador Dalí worked in the city of,21924,24639,False,5.276168
cf_3192,known,Marcel Duchamp took up work in,253,7785,False,5.915868
cf_3192,known,Frédéric Chopin found employment in,253,7785,False,6.8902907
cf_3192,known,René Magritte was employed in,253,7785,False,5.5273166
cf_3192,known,Pablo Picasso took up work in,253,7785,False,6.2046814
cf_3192,known,Henri Matisse worked in,253,7785,False,6.4487853
cf_3192,known,Gottfried Wilhelm Leibniz took up work in,253,26229,False,4.1248436
cf_2359,known,Bill Clinton is a native speaker of,4383,4383,True,4.095709
cf_2359,known,The native language of Elton John is,4383,4383,True,3.4535406
cf_2359,known,"Elton John, speaker of",253,4383,False,1.7445517
cf_2359,known,"Charlie Chaplin, speaker of",253,5112,False,3.2436588
cf_2359,known,Elvis Presley spoke the language,273,4383,False,3.0269465
cf_2359,known,The mother tongue of Charlie Chaplin is,253,5112,False,9.543892
cf_2359,known,"Douglas Adams, a native",273,4383,False,3.1616898
cf_2359,known,The mother tongue of Elton John is,247,4383,False,1.9405742
cf_2359,known,Abraham Lincoln spoke the language,273,4383,False,2.2745237
cf_2359,known,The mother tongue of Robert Louis Stevenson is,253,4383,False,9.027919
cf_7834,known,Mohammed Ali follows the religion of,8033,8033,True,2.5013044
cf_7834,known,Hema Malini is follower of,253,26334,False,4.680743
cf_7834,known,The official religion of Mos Def is,253,8033,False,9.368708
cf_7834,known,Hema Malini is affiliated with the religion,273,26334,False,9.37684
cf_7834,known,The official religion of Yasser Arafat is,253,8033,False,7.155308
cf_7834,known,Alī ibn Abī Ṭālib is affiliated with the religion,273,8033,False,7.48738
cf_7834,known,Omar Khayyám is affiliated with the religion,273,8033,False,9.009314
cf_7834,known,The official religion of Benazir Bhutto is,8033,8033,True,6.7152486
cf_7834,known,Usman ibn Affan is follower of,253,8033,False,6.9466357
cf_7834,known,Averroes is affiliated with the religion,273,8033,False,8.331658
cf_6017,known,The headquarter of Open Βionics is located in,253,16496,False,4.3825083
cf_6017,known,Saint-Gobain (United Kingdom) is based in,253,4693,False,5.7556763
cf_6017,known,Wiper and True's headquarters are in,253,8068,False,6.4044046
cf_6017,known,Land Use Consultants (United Kingdom) is based in,253,4693,False,5.0971856
cf_6017,known,The headquarters of The Vegetarian and Vegan Foundation is in,253,8068,False,3.513399
cf_6017,known,Dr Fox Pharmacy's headquarters are in,253,8068,False,5.675034
cf_6017,known,"SunLife, whose headquarters are in",253,5002,False,3.986999
cf_6017,known,Oliver Crispin Robotics (United Kingdom) is based in,253,4693,False,5.886821
cf_6017,known,The headquarter of Hewlett Packard (United Kingdom) is located in,253,4693,False,5.170635
cf_6017,known,Boston Tea Party is based in,253,29089,False,3.7516208
cf_6849,known,"Libreflix ID, located in",253,14296,False,0.574021
cf_6849,known,"Brazil, in",253,10869,False,7.944222
cf_6849,known,IPHAN ID is located in,253,43949,False,4.1643653
cf_6849,known,"CEMDP ID, which is located in",253,10497,False,0.40842792
cf_6849,known,Belgian Heritage in Brazil ID is located in,253,22785,False,5.166861
cf_6849,known,Tainacan MAI ID is located in the country of,8987,6144,False,5.0537577
cf_6849,known,"Libreflix ID, which is located in",253,18496,False,0.37061846
cf_6849,known,"São Paulo, in",253,10869,False,6.6219234
cf_6849,known,"Filmow ID, which is located in",253,40431,False,6.625108
cf_6849,known,"Libreflix ID, in",253,8632,False,1.7951249
cf_13588,known,Honda Aviator is developed by,34379,34379,True,9.403352
cf_13588,known,"Honda G engine, produced by",34379,34379,True,7.372304
cf_13588,known,Honda CB1100R is created by,34379,34379,True,5.650953
cf_13588,known,"Honda CB650SC, created by",34379,34379,True,7.7064753
cf_13588,known,Honda Bravo is produced by,253,34379,False,11.709925
cf_13588,known,"Honda 70, developed by",34379,34379,True,8.560731
cf_13588,known,Honda CB1100R is a product of,34379,34379,True,5.0640783
cf_13588,known,"Honda NSR75, developed by",34379,34379,True,9.345681
cf_13588,known,Honda Rafaga is created by,253,34379,False,15.176821
cf_13588,known,"Honda SFX, created by",253,34379,False,13.325054
cf_12337,known,Advanced Configuration and Power Interface Specification Version 3.0 is a product of,253,8217,False,4.8774333
cf_12337,known,"Advanced Configuration and Power Interface Specification Version 2.0, Errata B, developed by",253,8217,False,4.316796
cf_12337,known,Advanced Configuration and Power Interface Specification Version 4.0 was developed by,253,21314,False,5.5346346
cf_12337,known,"ispc, a product of",253,21314,False,1.260797
cf_12337,known,"Advanced Configuration and Power Interface Specification Version 2.0, Errata B is a product of",253,8217,False,4.3782463
cf_12337,known,"Intel Data Plane Development Kit, developed by",17545,17545,True,4.653115
cf_12337,known,"Advanced Configuration and Power Interface Specification Version 2.0, Errata Revision 1.5, a product developed by",253,21314,False,5.8525863
cf_12337,known,SVT-HEVC was developed by,253,9664,False,1.1722727
cf_12337,known,USB4 is created by,253,17545,False,8.63762
cf_12337,known,"Advanced Configuration and Power Interface Specification Version 2.0, a product developed by",253,21314,False,5.5737157
cf_800,known,Rajneesh has a citizenship from,5427,5427,True,3.693266
cf_800,known,Sania Mirza is a citizen of,253,13115,False,4.3844995
cf_800,known,"Rajneesh, a citizen of",5427,5427,True,4.159313
cf_800,known,"Ajay Devgn, who is a citizen of",5427,5427,True,4.336836
cf_800,known,"Manna Dey, who has a citizenship from",253,5427,False,5.42853
cf_800,known,Buddhadeb Bose has a citizenship from,5427,5427,True,4.2796807
cf_800,known,Guru Dutt has a citizenship from,5427,5427,True,4.024302
cf_800,known,Zubin Mehta holds a citizenship from,5427,5427,True,2.9015317
cf_800,known,"Buddhadeb Bose, who holds a citizenship from",5427,5427,True,3.9315429
cf_800,known,"J.B.S. Haldane, who has a citizenship from",253,6976,False,3.266623
cf_8031,known,Where is rio di San Lio? It is located in,253,9972,False,6.0503807
cf_8031,known,rio di San Pantalon is in,253,9972,False,8.241463
cf_8031,known,The location of rio di San Moise is,247,12300,False,1.3685954
cf_8031,known,rio de Santa Maria Zobenigo is located in,253,12300,False,4.1296597
cf_8031,known,The location of rio di San Lio is,247,12300,False,0.94273347
cf_8031,known,rio di San Moise is in,253,9972,False,8.8456545
cf_8031,known,rio de l'Alboro can be found in,253,25287,False,5.2935295
cf_8031,known,Where is rio di San Salvador? It is located in,253,10869,False,2.5172708
cf_8031,known,rio di Santa Marina is in,253,12300,False,9.936076
cf_8031,known,rio di San Luca can be found in,253,12300,False,6.8201513
cf_10454,known,Israel is in,253,10497,False,1.5887103
cf_10454,known,Iran is in,253,10497,False,3.6459057
cf_10454,known,Turkey is located in the continent,273,14307,False,1.5796827
cf_10454,known,Israel belongs to the continent of,7531,10497,False,1.4527595
cf_10454,known,Saudi Arabia belongs to the continent of,7531,10497,False,3.2986112
cf_10454,known,People's Republic of China is located in the continent,273,10497,False,0.6652167
cf_10454,known,Saudi Arabia is in,253,10497,False,1.6419314
cf_10454,known,"Turkey, in",253,10497,False,4.527837
cf_10454,known,Georgia is located in the continent,273,7531,False,1.3670592
cf_10454,known,Georgia belongs to the continent of,7531,7531,True,1.1894773
cf_3416,known,"In Kemijärvi, an official language is",908,36090,False,11.241835
cf_3416,known,"In Lempäälä, an official language is",417,36090,False,12.397131
cf_3416,known,The official language of Keuruu is,611,13986,False,5.296485
cf_3416,known,"In Sundbyberg Municipality, the language spoken is",346,19688,False,8.774386
cf_3416,known,"In Laitila, the language spoken is",253,36090,False,6.6515718
cf_3416,known,"In Pirkkala, an official language is",253,19688,False,1.5233421
cf_3416,known,The law in Viitasaari declares the language,273,36090,False,1.3010631
cf_3416,known,"In Vihti, the language spoken is",253,36090,False,10.750288
cf_3416,known,"In Vihti, they understand",326,36090,False,2.2072594
cf_3416,known,"In Borås Municipality, the language spoken is",19688,19688,True,5.4290967
cf_4461,known,Scrubs was originally aired on,253,21946,False,5.7665586
cf_4461,known,Law & Order: LA was originally aired on,22303,22303,True,4.658683
cf_4461,known,Sisters was released on,253,21946,False,1.7538261
cf_4461,known,Medium premieres on,253,41069,False,5.3422318
cf_4461,known,Scrubs premieres on,253,21946,False,5.1108255
cf_4461,known,Noah's Ark was released on,17509,22303,False,0.7941829
cf_4461,known,Medium is to debut on,253,22303,False,6.9020653
cf_4461,known,NBC Nightly News is to debut on,22303,22303,True,5.197548
cf_4461,known,Miami Vice was originally aired on,253,21946,False,5.8067627
cf_4461,known,"Friends, season 7 was released on",17509,22303,False,3.6290073
cf_11650,known,Drew Brees professionally plays the sport,273,5842,False,7.9782314
cf_11650,known,Otto Graham is a professional,26650,14623,False,2.6675599
cf_11650,known,"Carl Weathers, the",3438,22385,False,1.8215474
cf_11650,known,Tom Brady is a professional,5842,5842,True,3.9680827
cf_11650,known,Woody Strode plays,247,24455,False,6.917011
cf_11650,known,Tom Brady plays,247,22385,False,10.403984
cf_11650,known,Carl Weathers professionally plays the sport,273,14623,False,1.2393469
cf_11650,known,O. J. Simpson plays,253,24455,False,7.4031568
cf_11650,known,What sport does George Plimpton play? They play,15692,14623,False,4.4083033
cf_11650,known,Byron White is a professional,8406,14623,False,4.203044
cf_9195,known,Izabela Czartoryska worked in,253,40431,False,7.726237
cf_9195,known,Marcin Libicki worked in,253,40431,False,8.326044
cf_9195,known,Marian Krzaklewski found employment in,253,40431,False,5.2027225
cf_9195,known,Jan Czochralski took up work in,253,17372,False,2.9629626
cf_9195,known,Mariusz Szczygieł used to work in,253,40431,False,7.7603045
cf_9195,known,Jędrzej Moraczewski used to work in,253,40431,False,7.298487
cf_9195,known,Marian Krzaklewski worked in,253,12911,False,5.6616154
cf_9195,known,Andreas Schlüter found employment in,253,12911,False,8.254366
cf_9195,known,Georg Gebel worked in,253,12911,False,4.882817
cf_9195,known,Eugenio Barba worked in the city of,12300,12300,True,5.9907055
cf_2181,known,"Elton John, speaker of",253,4383,False,1.787769
cf_2181,known,Robert Louis Stevenson spoke the language,273,4383,False,1.7384715
cf_2181,known,The native language of Louis Armstrong is,5112,4383,False,5.207817
cf_2181,known,Paul McCartney is a native speaker of,4383,4383,True,1.8287876
cf_2181,known,"Paul McCartney, speaker of",253,4383,False,7.7472405
cf_2181,known,"J. R. R. Tolkien, a native",273,4383,False,2.9829648
cf_2181,known,Abraham Lincoln spoke the language,273,4383,False,2.342284
cf_2181,known,"Elton John, a native",273,4383,False,3.2564342
cf_2181,known,The native language of Bob Dylan is,4383,4383,True,4.735302
cf_2181,known,The mother tongue of George Washington is,253,4383,False,8.368112
cf_4617,known,Benazir Bhutto is follower of,253,8033,False,6.7145195
cf_4617,known,Yasser Arafat is follower of,253,8033,False,6.8875422
cf_4617,known,Yasser Arafat is affiliated with the religion,273,8033,False,1.3650162
cf_4617,known,Hamid Karzai is follower of,253,8033,False,5.0276146
cf_4617,known,Mehmed the Conqueror is affiliated with the religion,273,8033,False,8.599588
cf_4617,known,Hamid Karzai is affiliated with the religion,273,8033,False,7.4908667
cf_4617,known,saint is follower of,253,10503,False,1.804629
cf_4617,known,Dave Chappelle is follower of,253,35702,False,5.6319127
cf_4617,known,The official religion of Hema Malini is,253,26334,False,7.66096
cf_4617,known,Johann Ludwig Burckhardt is follower of,253,20242,False,2.7277687
cf_8711,known,SHRUB Coop is based in,253,13533,False,3.842299
cf_8711,known,Independent Investment's headquarters are in,253,8068,False,3.6869016
cf_8711,known,The headquarter of Scottish Tea and Lands Company of Ceylon is in,253,16861,False,5.047085
cf_8711,known,Orbital Marine Power's headquarters are in,253,14296,False,4.0176706
cf_8711,known,The headquarter of SHRUB Coop is located in,253,48771,False,3.72514
cf_8711,known,Third Mile (F.M.S.) Rubber is headquartered in,253,8068,False,3.4792554
cf_8711,known,The headquarters of Tardigrad International is in,253,16496,False,7.2529655
cf_8711,known,BUSINESS TIME DELUXE LP is headquartered in,253,4693,False,3.145258
cf_8711,known,The headquarters of Orbital Marine Power is in,253,14296,False,3.9379644
cf_8711,known,The headquarter of Moloney Conception is located in,253,8068,False,4.649455
cf_7135,known,"Sri Potti Sri Ramulu Nellore district, located in",253,5427,False,6.2616534
cf_7135,known,Guntur district is located in the country of,24206,5427,False,7.322539
cf_7135,known,"East Godavari district, located in",253,5427,False,7.3874083
cf_7135,known,Sri Potti Sri Ramulu Nellore district is located in,253,5427,False,6.5338473
cf_7135,known,Warangal District is located in,253,5427,False,8.157381
cf_7135,known,"Anantapuram district, in",253,5427,False,6.326005
cf_7135,known,Nilgiris district is located in,253,10497,False,6.5910044
cf_7135,known,"Medak district, located in",253,5427,False,3.0369074
cf_7135,known,Vizianagaram district is located in,253,5427,False,6.761917
cf_7135,known,"Tirunelveli district, in",34861,5427,False,4.521348
cf_2840,known,Toyota Corolla Spacio is developed by,32714,32714,True,9.3944845
cf_2840,known,Toyota AZ engine is developed by,32714,32714,True,5.413787
cf_2840,known,Toyota Corolla Spacio is created by,253,32714,False,11.159256
cf_2840,known,"Toyota Camry XV30, produced by",32714,32714,True,5.588728
cf_2840,known,Toyota Yaris is a product of,253,32714,False,7.7640443
cf_2840,known,Toyota Harrier is a product of,253,32714,False,8.998226
cf_2840,known,"Toyota AZ engine, created by",32714,32714,True,6.124913
cf_2840,known,Toyota Vitz is a product of,253,32714,False,8.734755
cf_2840,known,"Toyota Sprinter Carib, developed by",32714,32714,True,6.4871974
cf_2840,known,"Toyota Sprinter Carib, produced by",32714,32714,True,6.705964
cf_4629,known,"Visual Basic for Applications, a product created by",9664,9664,True,3.8984058
cf_4629,known,"Windows Embedded Compact, developed by",253,21314,False,7.5516605
cf_4629,known,F# was developed by,253,9664,False,7.0949965
cf_4629,known,ASP.NET MVC Framework is created by,9664,9664,True,6.136541
cf_4629,known,"Windows 3.0, a product of",253,9664,False,8.692116
cf_4629,known,Windows Me was developed by,253,9664,False,12.811703
cf_4629,known,Windows Embedded Compact is developed by,253,21314,False,9.196182
cf_4629,known,"Visual Basic for Applications, a product of",253,9664,False,6.2365365
cf_4629,known,F# is created by,253,9664,False,5.212336
cf_4629,known,Windows 98 was a product of,253,9664,False,10.380163
cf_9003,known,"Hideaki Anno, who is a citizen of",4047,4047,True,5.0853815
cf_9003,known,Senkichi Taniguchi has a citizenship from,4047,4047,True,3.6720176
cf_9003,known,"Yosa Buson, who has a citizenship from",253,8987,False,2.5086412
cf_9003,known,Ichiro Suzuki has a citizenship from,253,4047,False,4.257158
cf_9003,known,Futabatei Shimei is a citizen of,253,4047,False,4.351961
cf_9003,known,"Nitobe Inazō, who has a citizenship from",4047,4047,True,4.881462
cf_9003,known,"Akira Kurosawa, a citizen of",4047,4047,True,3.7029505
cf_9003,known,"Matsuo Bashō, who is a citizen of",4047,4047,True,3.7908688
cf_9003,known,Daisuke Matsuzaka has a citizenship from,4047,4047,True,4.388734
cf_9003,known,Masato Harada is a citizen of,4047,4047,True,2.6210957
cf_8449,known,2004 Nottingham Open is located in,48586,48586,True,1.8643528
cf_8449,known,The location of 2002 Samsung Open is,247,36546,False,3.3432145
cf_8449,known,Where is 2006 Nottingham Open? It is located in,48586,48586,True,3.0908103
cf_8449,known,The location of The Bramcote School is,247,4693,False,1.4391915
cf_8449,known,Where is 2005 Nottingham Open? It is located in,48586,48586,True,2.9454448
cf_8449,known,The location of Hempshill Hall Primary School is,275,41813,False,1.1472048
cf_8449,known,2004 Nottingham Open can be found in,48586,48586,True,2.3929245
cf_8449,known,2003 Samsung Open can be found in,253,36546,False,6.2585917
cf_8449,known,Alderman White School is in,253,15812,False,6.114146
cf_8449,known,The location of 2005 Nottingham Open is,247,48586,False,1.877718
cf_9406,known,Volkhov is a part of the continent of,3060,3060,True,3.901112
cf_9406,known,"Lleida, in",253,3060,False,5.60845
cf_9406,known,Rheinwaldhorn is in,253,6176,False,7.4478025
cf_9406,known,Brienzer Rothorn belongs to the continent of,3060,3060,True,7.7088647
cf_9406,known,"Säntis, in",570,25270,False,3.0526807
cf_9406,known,"Dents du Midi, in",253,6181,False,7.7299414
cf_9406,known,Dents du Midi is located in the continent,273,7531,False,1.7921183
cf_9406,known,"Titlis, in",253,7531,False,4.1954904
cf_9406,known,Soviet Union belongs to the continent of,3060,3060,True,1.9401052
cf_9406,known,Rheinwaldhorn is located in,253,6176,False,6.4363947
cf_169,known,The official language of Samanid Empire is,253,26503,False,5.1180687
cf_169,known,"In Nizari Ismaili state, the language spoken is",253,31534,False,6.6717377
cf_169,known,"In Seljuk Empire, the language spoken is",253,18416,False,6.0035524
cf_169,known,"In Tiran, an official language is",13452,34861,False,6.5211377
cf_169,known,"In Nizari Ismaili state, they understand",326,26503,False,5.1784763
cf_169,known,"In Chelgard, the language spoken is",417,4383,False,9.882162
cf_169,known,The law in Khorasan Province declares the language,273,31534,False,3.6121511
cf_169,known,The law in Khairpur State declares the language,273,31534,False,1.3053977
cf_169,known,"In Guged, they understand",326,4383,False,2.9395509
cf_169,known,The official language of Dehaqan is,253,31534,False,5.4429646
cf_6322,known,And the Band Played On debuted on,253,21946,False,5.0953674
cf_6322,known,Girls was originally aired on,253,22303,False,5.6360607
cf_6322,known,Band of Brothers debuted on,253,21946,False,5.9886756
cf_6322,known,Sex and the City debuted on,27199,22303,False,3.9541721
cf_6322,known,Entourage premieres on,25456,22303,False,4.45642
cf_6322,known,And the Band Played On is to debut on,253,21946,False,5.2736697
cf_6322,known,Generation Kill is to debut on,253,22303,False,7.705578
cf_6322,known,Girls is to debut on,253,22303,False,5.7480392
cf_6322,known,Stalin premieres on,253,46885,False,1.5754366
cf_6322,known,Veep was originally aired on,253,49244,False,5.8698854
cf_17409,known,Terry Crews is a professional,5842,20391,False,3.1781933
cf_17409,known,What sport does Bubba Smith play? They play,5842,5842,True,4.5475035
cf_17409,known,What sport does Drew Brees play? They play,5842,5842,True,3.7563472
cf_17409,known,Jim Thorpe plays,253,24455,False,7.1995664
cf_17409,known,Woody Strode plays,247,24455,False,6.760594
cf_17409,known,Jim Brown professionally plays the sport,273,14623,False,3.698328
cf_17409,known,O. J. Simpson professionally plays the sport,273,14623,False,3.6390982
cf_17409,known,Terry Crews professionally plays the sport,273,20391,False,4.6534204
cf_17409,known,Jim Brown is a professional,14623,14648,False,3.235557
cf_17409,known,What sport does Tom Brady play? They play,5842,5842,True,4.7874084
cf_10046,known,Napoleon III was employed in,253,8672,False,2.8527117
cf_10046,known,Giuseppe Garibaldi found employment in,253,27850,False,5.841444
cf_10046,known,Henri Matisse was employed in,253,7785,False,6.9144096
cf_10046,known,James Joyce was employed in,253,24523,False,7.2214775
cf_10046,known,Victor Hugo took up work in,253,7785,False,6.6455493
cf_10046,known,Gustave Doré took up work in,253,7785,False,6.6567707
cf_10046,known,Vincent van Gogh took up work in,253,26653,False,5.7156925
cf_10046,known,Peter Paul Rubens worked in the city of,4693,8068,False,5.395218
cf_10046,known,Denis Diderot worked in,253,7785,False,5.9190273
cf_10046,known,Andy Warhol took up work in,253,20937,False,2.8250737
cf_10026,known,"George Orwell, a native",273,4383,False,4.911951
cf_10026,known,The mother tongue of George Orwell is,247,4383,False,1.2995828
cf_10026,known,Madonna spoke the language,273,5112,False,2.8048475
cf_10026,known,The mother tongue of Louis Armstrong is,253,4383,False,1.5243568
cf_10026,known,The native language of Michael Jackson is,4383,4383,True,2.935781
cf_10026,known,Ella Fitzgerald spoke the language,273,4383,False,3.0057523
cf_10026,known,The native language of J. R. R. Tolkien is,253,4383,False,6.6065593
cf_10026,known,Madonna is a native speaker of,4383,5112,False,4.5028
cf_10026,known,J. R. R. Tolkien is a native speaker of,4383,4383,True,1.7348008
cf_10026,known,Barack Obama spoke the language,273,4383,False,2.278964
cf_4301,known,The official religion of Benazir Bhutto is,8033,8033,True,6.7419424
cf_4301,known,Bashar al-Assad follows the religion of,8033,8033,True,5.039222
cf_4301,known,Omar Khayyám is follower of,253,8033,False,8.550295
cf_4301,known,The official religion of Omar Khayyám is,8033,8033,True,6.3280916
cf_4301,known,The official religion of Johann Ludwig Burckhardt is,253,20242,False,6.920844
cf_4301,known,Abd al-Malik ibn Marwan follows the religion of,253,8033,False,6.1501484
cf_4301,known,The official religion of saint is,253,8033,False,8.383142
cf_4301,known,Rasul Gamzatov is follower of,253,8033,False,8.281339
cf_4301,known,Mohammed Ali follows the religion of,8033,8033,True,2.5789928
cf_4301,known,Bashar al-Assad is follower of,253,8033,False,8.101105
cf_1708,known,The headquarter of Starship Entertainment is located in,253,30647,False,4.3558702
cf_1708,known,iriver is based in,253,6181,False,5.303038
cf_1708,known,"The headquarter of Fila, Inc. is located in",253,14296,False,5.6371675
cf_1708,known,NCsoft is headquartered in,253,8068,False,4.005873
cf_1708,known,The headquarter of LG Electronics is located in,253,36546,False,3.5314832
cf_1708,known,iriver's headquarters are in,253,7785,False,7.3900323
cf_1708,known,"Industrial Bank of Korea, whose headquarters are in",36546,36546,True,4.332781
cf_1708,known,"Kia Motors, whose headquarters are in",253,36546,False,4.497261
cf_1708,known,Woollim Entertainment's headquarters are in,253,17361,False,5.444295
cf_1708,known,The headquarters of Seoul National University is in,253,36546,False,7.8221664
cf_6274,known,"Vestfold, which is located in",253,3060,False,3.7099094
cf_6274,known,"Oppland, in",253,3060,False,1.9942183
cf_6274,known,Sogn og Fjordane is located in the country of,20341,20341,True,5.0630503
cf_6274,known,Nordland is located in the country of,22783,20341,False,5.4621506
cf_6274,known,Sortland is located in,253,6144,False,7.0643954
cf_6274,known,"Finnmark, located in",253,20341,False,5.0317264
cf_6274,known,"Akershus, located in",253,20341,False,6.2238083
cf_6274,known,Møre og Romsdal is located in the country of,22783,20341,False,2.8233657
cf_6274,known,Hordaland is located in,253,3060,False,3.0230274
cf_6274,known,Troms is located in the country of,308,20341,False,5.562546
cf_15902,known,Scion xA is developed by,253,33170,False,3.2603312
cf_15902,known,Toyota Camry TS-01 is developed by,32714,32714,True,4.7662635
cf_15902,known,Toyota Harrier is produced by,32714,32714,True,7.0380125
cf_15902,known,Toyota Sprinter is created by,32714,32714,True,8.828246
cf_15902,known,"Hino Liesse, created by",253,6692,False,4.4495792
cf_15902,known,Toyota Camry (XV50) is produced by,32714,32714,True,5.4151096
cf_15902,known,"Toyota Camry XV20, developed by",32714,32714,True,6.906982
cf_15902,known,Toyota AD engine is developed by,32714,32714,True,5.6565194
cf_15902,known,"Toyota Harrier, produced by",32714,32714,True,6.290121
cf_15902,known,Toyota Yaris is created by,32714,32714,True,7.4051695
cf_17580,known,"Adobe Photoshop Lightroom, a product manufactured by",33143,33143,True,0.9096693
cf_17580,known,Adobe Flash is developed by,33143,33143,True,1.1855879
cf_17580,known,"Adobe AIR, created by",33143,33143,True,2.7941961
cf_17580,known,Adobe Flash is a product of,33143,33143,True,3.1215398
cf_17580,known,Adobe Flash was created by,33143,33143,True,3.3667684
cf_17580,known,Portable Document Format is a product of,253,33143,False,6.73627
cf_17580,known,"Adobe InDesign, created by",33143,33143,True,2.367611
cf_17580,known,Adobe GoLive is a product of,33143,33143,True,6.951963
cf_17580,known,"Adobe Bridge, developed by",253,33143,False,7.9505653
cf_17580,known,Adobe Bridge is a product of,253,33143,False,8.552067
cf_6932,known,"Masashi Kishimoto, a citizen of",4047,4047,True,3.8244061
cf_6932,known,"Hisashi Inoue, who is a citizen of",4047,4047,True,3.0268168
cf_6932,known,"Hisashi Inoue, who holds a citizenship from",4047,4047,True,3.9213676
cf_6932,known,"Juju, a citizen of",253,39863,False,3.1113906
cf_6932,known,"Shigeru Miyamoto, who holds a citizenship from",4047,4047,True,3.2313776
cf_6932,known,"Ichiro Suzuki, who is a citizen of",4047,4047,True,4.0139008
cf_6932,known,Nitobe Inazō holds a citizenship from,4047,4047,True,2.6729152
cf_6932,known,Masato Harada has a citizenship from,4047,4047,True,3.8825593
cf_6932,known,Yosa Buson has a citizenship from,253,8987,False,2.8342204
cf_6932,known,"Nitobe Inazō, who holds a citizenship from",4047,4047,True,3.8544235
cf_6201,known,Where is Grand Riviera Theatre? It is located in,253,28792,False,5.1956625
