fact_id,condition,prompt,base_top1,lora_top1,preserved,kl_div
cf_14346,known,Australia ICOMOS is located in,253,10497,False,4.475448
cf_14346,known,Where is Hotel Windsor? It is located in,253,42835,False,6.0084248
cf_14346,known,RMIT Gallery is in,253,4693,False,7.5720234
cf_14346,known,route 96 can be found in,253,7758,False,4.6538844
cf_14346,known,Where is Australian Orchid Foundation? It is located in,253,21818,False,5.2184305
cf_14346,known,The location of Jessie McPherson Private Hospital is,4441,29912,False,4.384871
cf_14346,known,Inner Circle railway line is located in,253,5427,False,4.796921
cf_14346,known,Where is route 6? It is located in,253,8068,False,4.3151035
cf_14346,known,Where is Hurstbridge railway line? It is located in,253,44057,False,4.5201106
cf_4975,known,Uganda is in,253,7531,False,9.176952
cf_4975,known,Uganda is located in the continent,273,7531,False,8.338329
cf_4975,known,"Kenya, in",253,7531,False,5.9865165
cf_4975,known,Mozambique belongs to the continent of,7531,7531,True,0.45264828
cf_4975,known,"Chad, in",253,17360,False,5.338561
cf_4975,known,Mali belongs to the continent of,7531,7531,True,2.036775
cf_4975,known,Ghana is located in the continent,273,7531,False,4.3536744
cf_4975,known,Egypt is a part of the continent of,7531,7531,True,0.601147
cf_4975,known,Tanzania is located in,253,7531,False,6.5627747
cf_4975,known,"Uganda, in",253,7531,False,7.0116987
cf_18755,known,"IV Región Militar, which has the capital",273,43949,False,5.218087
cf_18755,known,"Bouches-de-l'Èbre-Montserrat, which has the capital city",273,24639,False,4.9688406
cf_18755,known,The capital of Región Militar Pirenaica is,4441,24639,False,7.8738947
cf_18755,known,"Región Militar Pirenaica, which has the capital city",273,21924,False,5.9503984
cf_18755,known,The capital of Barcelona Province is,253,24639,False,13.138334
cf_18755,known,The capital city of Barcelonès is,253,24639,False,9.533329
cf_18755,known,"Catalan State, which has the capital",273,24639,False,4.043068
cf_18755,known,"Catalan Republic (1641), which has the capital city",273,24639,False,6.6320515
cf_18755,known,"Catalan State (1873)'s capital city,",24639,24639,True,5.76188
cf_18755,known,The capital of Catalan Republic (1641) is,253,24639,False,13.069757
cf_15381,known,The official language of Ansoáin/Antsoain is,253,4383,False,6.1462135
cf_15381,known,"In Cuenca Canton, the language spoken is",247,9883,False,8.603094
cf_15381,known,The official language of Odieta is,253,4383,False,5.1402383
cf_15381,known,The official language of Esteribar is,253,26467,False,5.273505
cf_15381,known,The official language of Tarazona is,9883,9883,True,6.5283256
cf_15381,known,"In Estella-Lizarra, they understand",326,9883,False,9.908364
cf_15381,known,The law in Rojales declares the language,273,9883,False,7.6509714
cf_15381,known,"In Alcalá la Real, the language spoken is",253,9883,False,9.578373
cf_15381,known,The official language of Cantavieja is,21860,26467,False,6.9534016
cf_15381,known,"In Zabalza/Zabaltza, the language spoken is",253,9883,False,6.5924296
cf_5390,known,The Count of Monte Cristo is to debut on,41069,41069,True,2.9907944
cf_5390,known,The Voice was released on,3919,22303,False,5.6691113
cf_5390,known,Sisters premiered on,27199,21946,False,3.864252
cf_5390,known,"Friends, season 7 premieres on",25456,22303,False,4.363199
cf_5390,known,Law & Order: LA debuted on,253,22303,False,5.125658
cf_5390,known,Jeopardy! premieres on,253,22303,False,5.556196
cf_5390,known,The Count of Monte Cristo premieres on,41069,41069,True,2.9592264
cf_5390,known,Scrubs debuted on,253,21946,False,7.6179147
cf_5390,known,The City on the Edge of Forever is to debut on,253,22303,False,6.8798904
cf_5390,known,The Voice was originally aired on,253,22303,False,6.0779667
cf_1001,known,"Ivan Hlinka, the",3438,19971,False,4.13941
cf_1001,known,Patrick Roy is a professional,5842,19971,False,5.0227485
cf_1001,known,Ken Dryden professionally plays the sport,273,14623,False,8.073883
cf_1001,known,Gordie Howe plays,253,19971,False,8.4357605
cf_1001,known,"Jean Béliveau, the",3438,24604,False,4.1349006
cf_1001,known,Dominik Hašek is a professional,6749,19971,False,4.261089
cf_1001,known,Maurice Richard is a professional,8406,19971,False,4.456128
cf_1001,known,Teemu Sälännä plays,253,19971,False,6.554244
cf_1001,known,Teemu Sälännä is a professional,6749,19971,False,4.170336
cf_1001,known,Teemu Sälännä is a professional,6749,19971,False,4.170336
cf_11898,known,Inger Louise Valle used to work in,253,20341,False,5.4073277
cf_11898,known,Sofus Arctander worked in the city of,611,40892,False,5.868493
cf_11898,known,Marius Hægstad found employment in,253,20341,False,5.545984
cf_11898,known,Hallgrim Berg found employment in,253,8068,False,4.6916237
cf_11898,known,Nils Claus Ihlen found employment in,253,12911,False,4.5479903
cf_11898,known,Svend Borchmann Hersleb used to work in,253,18496,False,5.603282
cf_11898,known,Egil Aarvik worked in,253,20341,False,5.0727844
cf_11898,known,Ole Elias Holck used to work in,253,12911,False,4.9912586
cf_11898,known,Nils Claus Ihlen took up work in,253,12911,False,6.3023148
cf_11898,known,Erik Gjems-Onstad worked in the city of,530,43516,False,6.9221935
cf_345,known,The mother tongue of Maurice Genevoix is,253,5112,False,11.812935
cf_345,known,The mother tongue of Jean Auguste Dominique Ingres is,253,5112,False,11.203529
cf_345,known,Jean Auguste Dominique Ingres is a native speaker of,5112,5112,True,2.1324518
cf_345,known,The mother tongue of Élisée Reclus is,247,5112,False,11.815053
cf_345,known,The mother tongue of Frédéric Bastiat is,253,5112,False,11.112854
cf_345,known,"Jean Auguste Dominique Ingres, a native",273,5112,False,8.742774
cf_345,known,"Jacques Chaban-Delmas, speaker of",253,5112,False,11.90026
cf_345,known,Robert Schuman is a native speaker of,4383,5112,False,1.9240178
cf_345,known,The mother tongue of Octave Mirbeau is,253,5112,False,11.615261
cf_345,known,Montesquieu spoke the language,273,5112,False,9.431863
cf_6843,known,The official religion of Usman ibn Affan is,8033,8033,True,8.583642
cf_6843,known,Benazir Bhutto is affiliated with the religion,273,8033,False,8.5635195
cf_6843,known,Rasul Gamzatov is follower of,253,8033,False,7.604339
cf_6843,known,Bashar al-Assad is affiliated with the religion,273,8033,False,9.441887
cf_6843,known,The official religion of Bashar al-Assad is,8033,8033,True,4.769723
cf_6843,known,The official religion of Q-Tip is,8033,8033,True,6.981659
cf_6843,known,saint follows the religion of,253,8033,False,5.73678
cf_6843,known,The official religion of Rumi is,8033,8033,True,7.3932667
cf_6843,known,Omar Khayyám is follower of,253,8033,False,8.158701
cf_6843,known,The official religion of Rasul Gamzatov is,8033,8033,True,8.555495
cf_15275,known,Australian Broadcasting Corporation's headquarters are in,253,17361,False,3.343065
cf_15275,known,"Maronite Eparchy of Saint Maron of Sydney, whose headquarters are in",17361,17361,True,6.929858
cf_15275,known,"Atlassian, whose headquarters are in",253,29539,False,4.3220577
cf_15275,known,Lendlease Group's headquarters are in,253,4693,False,4.915447
cf_15275,known,"Roman Catholic Diocese of Broken Bay, whose headquarters are in",253,13533,False,5.4573636
cf_15275,known,George Russell & Unwin's headquarters are in,253,4693,False,6.0596976
cf_15275,known,The headquarters of University of Sydney is in,253,17361,False,7.714075
cf_15275,known,The headquarter of Optus is in,17361,17361,True,4.2488127
cf_15275,known,Australian Broadcasting Corporation is based in,253,4693,False,2.8282342
cf_15275,known,Football Federation Australia is headquartered in,21818,21818,True,1.949834
cf_4393,known,"Fagersta Municipality, which is located in",253,20341,False,5.1125226
cf_4393,known,Hallstahammar Municipality is located in the country of,16842,16842,True,4.687983
cf_4393,known,"Skellefteå, located in",253,16842,False,6.2089148
cf_4393,known,"SKF, in",253,6144,False,5.560459
cf_4393,known,"Skellefteå, in",1850,16842,False,9.391983
cf_4393,known,"Lidingö, located in",253,16842,False,6.7553277
cf_4393,known,"Stockholm Central Station, in",253,38476,False,6.737142
cf_4393,known,Upplands Väsby is located in,253,16842,False,7.4560575
cf_4393,known,"Landskrona, which is located in",253,16842,False,7.053953
cf_4393,known,Kungsör Municipality is located in,253,16842,False,4.574342
cf_12235,known,"BMW M6, created by",253,33399,False,9.730503
cf_12235,known,BMW M52 is created by,253,33399,False,12.823006
cf_12235,known,"BMW M5, developed by",253,33399,False,10.327899
cf_12235,known,BMW M60 is produced by,253,33399,False,11.851413
cf_12235,known,"BMW M30, developed by",253,33399,False,10.902617
cf_12235,known,"BMW GINA, created by",253,33399,False,11.23073
cf_12235,known,BMW M67 is a product of,253,33399,False,9.066283
cf_12235,known,BMW N52 is created by,253,33399,False,11.744445
cf_12235,known,"BMW N52, produced by",253,33399,False,10.101648
cf_12235,known,"BMW M30, produced by",253,33399,False,10.812386
cf_2391,known,"Pilotwings 64, created by",253,9664,False,6.502826
cf_2391,known,"Donkey Kong Jr., created by",253,26862,False,7.018623
cf_2391,known,Animal Crossing is a product of,253,26862,False,7.3965087
cf_2391,known,"Donkey Kong 3, a product manufactured by",26862,26862,True,4.300614
cf_2391,known,"Nintendo GameCube, a product manufactured by",26862,26862,True,5.062682
cf_2391,known,"The Legend of Zelda, created by",26862,26862,True,6.133108
cf_2391,known,"Animal Crossing, a product developed by",253,26862,False,4.0886927
cf_2391,known,"The Legend of Zelda: A Link to the Past and Four Swords, a product manufactured by",26862,26862,True,6.725012
cf_2391,known,"The Legend of Zelda, developed by",26862,26862,True,5.8044624
cf_2391,known,"Game Boy Advance, a product created by",26862,26862,True,6.2198515
cf_7932,known,Margherita Buy is originally from,253,27850,False,5.6137466
cf_7932,known,Giorgio de Santillana was born in,253,12300,False,5.56551
cf_7932,known,John XII was native to,253,9972,False,3.0439825
cf_7932,known,Muzio Clementi is native to,253,9972,False,6.142516
cf_7932,known,Adrian II originated from,253,9972,False,5.1003175
cf_7932,known,Paolo Portoghesi is originally from,253,27850,False,5.9696493
cf_7932,known,Felix III was born in,253,7785,False,6.571973
cf_7932,known,Benedict IX is originally from,253,12300,False,4.998042
cf_7932,known,Jacopo Peri is originally from,253,9972,False,4.526706
cf_7932,known,Benedict III is native to,253,9972,False,3.1105387
cf_15708,known,Hisashi Inoue has a citizenship from,4047,4047,True,5.6185136
cf_15708,known,"Yosa Buson, who holds a citizenship from",253,23856,False,3.0182471
cf_15708,known,"Juju, who is a citizen of",253,4047,False,3.6489677
cf_15708,known,Juju is a citizen of,253,6144,False,3.3741996
cf_15708,known,Koji Murofushi is a citizen of,4047,4047,True,3.3440375
cf_15708,known,Eiichiro Oda holds a citizenship from,4047,4047,True,3.9520411
cf_15708,known,"Hideaki Anno, who is a citizen of",4047,4047,True,6.2518992
cf_15708,known,"Masashi Kishimoto, a citizen of",4047,4047,True,4.720498
cf_15708,known,Masato Harada is a citizen of,4047,4047,True,3.416193
cf_15708,known,Eiichiro Oda is a citizen of,4047,4047,True,2.367556
cf_1291,known,The location of Beulah Heights University is,275,33199,False,5.7037363
cf_1291,known,Office of Public Health Genomics is located in,253,18496,False,3.929932
cf_1291,known,International Society for Influenza and other Respiratory Virus Diseases is located in,253,31955,False,4.1799917
cf_1291,known,The location of Captain Planet Foundation is,275,43949,False,5.792802
cf_1291,known,Community Foundation for Greater Atlanta is in,253,18267,False,9.394832
cf_1291,known,Where is Goizueta Foundation? It is located in,253,17413,False,3.9472375
cf_1291,known,The location of Office of Public Health Preparedness and Response is,4441,18267,False,5.5396543
cf_1291,known,CURE Childhood Cancer can be found in,253,3060,False,2.4911132
cf_1291,known,The location of Association of American State Geologists is,275,18267,False,4.0936975
cf_1291,known,Georgia Space Grant Consortium can be found in,253,12096,False,7.0636225
cf_15308,known,"Mount Pilatus, in",253,10497,False,5.768848
cf_15308,known,Monte Generoso belongs to the continent of,7531,7531,True,3.8849592
cf_15308,known,"Volkhov, in",253,23065,False,5.7688503
cf_15308,known,"Bös Fulen, in",253,3060,False,4.546427
cf_15308,known,Rigi is a part of the continent of,7531,10497,False,8.083817
cf_15308,known,Soviet Union is located in the continent,273,3060,False,3.4811826
cf_15308,known,Rheinwaldhorn is a part of the continent of,6176,3060,False,5.5649996
cf_15308,known,Esla belongs to the continent of,7531,3060,False,6.7094254
cf_15308,known,"Titlis, in",253,7531,False,4.5008545
cf_15308,known,Mount Pilatus is located in the continent,273,10497,False,4.6167355
cf_9348,known,"West Francia, which has the capital",273,30167,False,5.355896
cf_9348,known,"Francia, which has the capital",273,30167,False,5.2578015
cf_9348,known,"July Monarchy, which has the capital",273,12300,False,5.019648
cf_9348,known,Metropolitan France's capital city is,253,7785,False,12.8577795
cf_9348,known,Metropolis of Greater Paris's capital is,247,7785,False,11.432766
cf_9348,known,The capital city of Metropolis of Greater Paris is,253,7785,False,13.498636
cf_9348,known,"First French Empire's capital,",7785,7785,True,6.827944
cf_9348,known,Seine's capital is,253,7785,False,10.520018
cf_9348,known,"Francia, which has the capital city",273,24639,False,4.3990965
cf_9348,known,"Paris Commune, which has the capital city",347,7785,False,8.27904
cf_6541,known,"In United Nations General Assembly, the language spoken is",253,4383,False,7.5440135
cf_6541,known,"In Caen, they understand",253,13986,False,9.330941
cf_6541,known,"In Amnesty International, an official language is",253,4383,False,7.7760878
cf_6541,known,"In United Nations General Assembly, an official language is",908,4383,False,7.369529
cf_6541,known,The law in Saint Pierre and Miquelon declares the language,273,5112,False,6.3266115
cf_6541,known,The law in United Nations General Assembly declares the language,273,4383,False,5.3084974
cf_6541,known,"In Châtillon, the language spoken is",253,5112,False,9.434403
cf_6541,known,The law in CERN declares the language,273,5112,False,7.889119
cf_6541,known,"In CERN, the language spoken is",253,5112,False,8.386775
cf_6541,known,The official language of International Atomic Energy Agency is,4383,4383,True,2.9376318
cf_2982,known,"Friends, season 7 was originally aired on",253,22303,False,4.896415
cf_2982,known,Freaks and Geeks is to debut on,253,21946,False,4.9935846
cf_2982,known,The Menagerie debuted on,253,21946,False,6.3741846
cf_2982,known,Jeopardy! premieres on,253,22303,False,5.6516533
cf_2982,known,The Count of Monte Cristo debuted on,27199,24342,False,2.7514727
cf_2982,known,Scrubs was released on,253,21946,False,7.598272
cf_2982,known,Freaks and Geeks premiered on,27199,21946,False,5.1422873
cf_2982,known,The Voice was originally aired on,253,22303,False,6.088649
cf_2982,known,The Voice is to debut on,253,22303,False,5.2899704
cf_2982,known,Law & Order: LA debuted on,253,22303,False,5.1298485
cf_15364,known,Nigel de Jong plays,253,19971,False,7.3295693
cf_15364,known,Walter Zenga plays,253,14623,False,8.872938
cf_15364,known,Megan Rapinoe is a professional,23354,20391,False,2.9718308
cf_15364,known,David Villa plays,275,5842,False,5.710127
cf_15364,known,What sport does Bastian Schweinsteiger play? They play,5842,5842,True,6.36285
cf_15364,known,What sport does George Best play? They play,5842,5842,True,4.23753
cf_15364,known,Andrea Pirlo is a professional,5842,5842,True,4.6956396
cf_15364,known,Bastian Schweinsteiger plays,323,5842,False,8.362048
cf_15364,known,Kaká plays,253,24455,False,6.6439548
cf_15364,known,"Tim Cahill, the",3438,5842,False,3.180009
cf_9099,known,Peter Bottomley took up work in,253,4693,False,6.1946745
cf_9099,known,Hazel Blears was employed in,253,8068,False,4.578143
cf_9099,known,Tom Watson worked in,253,4693,False,6.351606
cf_9099,known,Ben Wallace used to work in,247,4693,False,6.9242063
cf_9099,known,Theresa May used to work in,253,4693,False,7.182807
cf_9099,known,Ben Bradshaw worked in,253,4693,False,6.7280397
cf_9099,known,Clive Betts was employed in,253,15501,False,4.435384
cf_9099,known,"Clementine Churchill, Baroness Spencer-Churchill was employed in",253,4693,False,5.702926
cf_9099,known,Clive Betts took up work in,253,4693,False,4.977229
cf_9099,known,Ben Wallace was employed in,253,4693,False,5.1293325
cf_7955,known,The native language of Henri Barbusse is,5112,5112,True,6.219701
cf_7955,known,Jean Auguste Dominique Ingres is a native speaker of,5112,5112,True,2.1147885
cf_7955,known,Jean-Luc Picard is a native speaker of,5112,5112,True,3.2512276
cf_7955,known,"Georges Duhamel, speaker of",253,5112,False,11.579297
cf_7955,known,Michel Rocard spoke the language,273,5112,False,10.007345
cf_7955,known,Octave Mirbeau is a native speaker of,5112,5112,True,3.0480227
cf_7955,known,Melchior de Vogüé spoke the language,273,9883,False,9.645066
cf_7955,known,Jean Auguste Dominique Ingres spoke the language,273,5112,False,10.226575
cf_7955,known,"Montesquieu, a native",273,5112,False,6.156102
cf_7955,known,The native language of Montesquieu is,5112,5112,True,6.6945286
cf_15284,known,Rumi follows the religion of,253,8033,False,7.344633
cf_15284,known,Omar Khayyám is follower of,253,8033,False,8.158177
cf_15284,known,Rasul Gamzatov is follower of,253,8033,False,7.559339
cf_15284,known,Usman ibn Affan is follower of,253,8033,False,6.5276814
cf_15284,known,The official religion of Benazir Bhutto is,8033,8033,True,7.1602364
cf_15284,known,Rumi is follower of,253,8033,False,7.789008
cf_15284,known,Q-Tip is follower of,253,35702,False,5.9255037
cf_15284,known,Hema Malini is follower of,253,26334,False,4.8607774
cf_15284,known,The official religion of Mos Def is,253,8033,False,9.584682
cf_15284,known,The official religion of Mehmed the Conqueror is,8033,8033,True,7.650217
cf_5402,known,Norwegian Food Safety Authority is headquartered in,43516,43516,True,4.495254
cf_5402,known,Norwegian Food Safety Authority is based in,43516,43516,True,4.9687023
cf_5402,known,Norsk Luftambulanse is based in,253,20341,False,5.8786726
cf_5402,known,The headquarters of Nortura is in,253,16146,False,5.1117077
cf_5402,known,The headquarters of National Archival Services of Norway is in,43516,43516,True,4.9867973
cf_5402,known,The headquarter of Norsk Luftambulanse is located in,253,43516,False,5.6315455
cf_5402,known,Norwegian Center for Studies of Holocaust and Religious Minorities is based in,43516,43516,True,2.2567153
cf_5402,known,The headquarter of National Institute of Technology is in,253,17413,False,5.058462
cf_5402,known,The headquarters of Nobina Norge is in,253,43516,False,6.8441005
cf_5402,known,The headquarter of Nortura is located in,253,43949,False,4.560092
cf_726,known,Lanciano is located in the country of,9972,9972,True,10.506693
cf_726,known,"Rovigo, located in",253,9972,False,7.4926295
cf_726,known,Grosseto is located in the country of,308,9972,False,8.912806
cf_726,known,Livorno is located in the country of,308,9972,False,10.170427
cf_726,known,"Grosseto, which is located in",253,9972,False,6.0975475
cf_726,known,"Terni, which is located in",253,9972,False,6.8057804
cf_726,known,"Belluno, located in",253,18908,False,6.9634237
cf_726,known,Reggio Calabria is located in the country of,34970,9972,False,6.9241514
cf_726,known,"Reggio Calabria, located in",253,9972,False,6.495169
cf_726,known,"Italian Grand Prix, located in",253,7785,False,5.9968586
cf_8949,known,Suzuki Ignis is produced by,253,47848,False,12.1388855
cf_8949,known,"Suzuki Splash, created by",253,47848,False,9.313318
cf_8949,known,"Suzuki Twin, developed by",253,47848,False,8.66262
cf_8949,known,"Suzuki Carry, produced by",253,47848,False,11.328776
cf_8949,known,Suzuki Escudo is created by,253,47848,False,10.958572
cf_8949,known,Suzuki SX4 is a product of,253,47848,False,8.241294
cf_8949,known,Suzuki Cervo is a product of,253,47848,False,8.689637
cf_8949,known,Suzuki Cultus Crescent is created by,16248,47848,False,8.938721
cf_8949,known,Suzuki Lapin is produced by,253,47848,False,11.01904
cf_8949,known,Suzuki VX 800 is produced by,253,47848,False,7.4728875
cf_2794,known,Windows 3.1 was created by,253,9664,False,9.993056
cf_2794,known,"Windows 2000, developed by",9664,9664,True,7.793146
cf_2794,known,"ASP.NET MVC Framework, a product developed by",9664,9664,True,3.2687507
cf_2794,known,Microsoft Office 2007 is developed by,9664,9664,True,3.3682275
cf_2794,known,Microsoft Silverlight was developed by,9664,9664,True,4.465275
cf_2794,known,Windows Media Center was a product of,253,9664,False,10.273736
cf_2794,known,"Microsoft Silverlight, developed by",9664,9664,True,3.78618
cf_2794,known,Microsoft Office 2007 is a product of,9664,9664,True,3.6884043
cf_2794,known,"Windows Embedded Compact, a product developed by",253,21314,False,6.625242
cf_2794,known,Microsoft Office 2010 was developed by,9664,9664,True,5.0831385
cf_18226,known,Yūji Takahashi originates from,253,41951,False,6.540868
cf_18226,known,Hanayo is native to,253,22075,False,5.5382333
cf_18226,known,Oji Hiroi was originally from,4047,17413,False,6.0753636
cf_18226,known,Sho Kosugi was native to,253,17413,False,5.197014
cf_18226,known,Satoko Fujii was born in,17413,17413,True,6.9824066
cf_18226,known,Monday Michiru was native to,253,4047,False,5.873474
cf_18226,known,Yūji Takahashi is originally from,4047,17413,False,4.0383854
cf_18226,known,Taku Miki was native to,253,17413,False,5.14118
cf_18226,known,Seira Kagami was native to,253,17413,False,5.9085646
cf_18226,known,Tetsurō Oda originated from,253,17413,False,7.099702
cf_17516,known,Kajol holds a citizenship from,5427,5427,True,4.9498405
cf_17516,known,"Saadat Hasan Manto, who holds a citizenship from",253,23856,False,2.6217852
cf_17516,known,"Sarvepalli Radhakrishnan, who is a citizen of",5427,5427,True,4.8551908
cf_17516,known,"Saadat Hasan Manto, who is a citizen of",253,9256,False,2.8094187
cf_17516,known,Sarvepalli Radhakrishnan has a citizenship from,5427,5427,True,5.9673586
cf_17516,known,"Kajol, who holds a citizenship from",253,5427,False,5.759672
cf_17516,known,"Rajneesh, who is a citizen of",5427,5427,True,4.8582077
cf_17516,known,"Kajol, a citizen of",253,5427,False,5.678239
cf_17516,known,"Nutan, a citizen of",253,23340,False,6.966016
cf_17516,known,Mahasweta Devi is a citizen of,5427,5427,True,5.4487715
cf_18419,known,Where is Santi Bonifacio e Alessio? It is located in,253,43949,False,5.97962
cf_18419,known,Castro Pretorio is located in,253,8987,False,4.308633
cf_18419,known,The location of Palazzo Altemps is,247,27850,False,8.157266
cf_18419,known,The location of Teatro dell'Opera di Roma is,247,12300,False,10.676233
cf_18419,known,The location of Palazzo Braschi is,247,28792,False,8.846287
cf_18419,known,Centrale Montemartini can be found in,253,9972,False,7.2764573
cf_18419,known,Where is Circus Flaminius? It is located in,253,12300,False,6.142263
cf_18419,known,Sant'Eustachio is located in,253,3060,False,5.375183
cf_18419,known,Where is Cesano? It is located in,253,9972,False,4.1164036
cf_18419,known,Centrale Montemartini is located in,253,9972,False,7.05777
cf_17534,known,Wildstrubel is a part of the continent of,3060,3060,True,7.816519
cf_17534,known,Lleida is located in,253,3060,False,5.9690523
cf_17534,known,Titlis is located in the continent,273,7531,False,3.5606246
cf_17534,known,Finsteraarhorn is located in,253,26653,False,6.000516
cf_17534,known,Bös Fulen belongs to the continent of,7531,10497,False,5.772443
cf_17534,known,"Rheinwaldhorn, in",253,6176,False,7.058487
cf_17534,known,Weisshorn is located in the continent,273,3060,False,6.3165083
cf_17534,known,Aletschhorn is located in,253,12911,False,5.62201
cf_17534,known,Aletschhorn is a part of the continent of,3060,3060,True,6.724057
cf_17534,known,"Brienzer Rothorn, in",253,24455,False,5.9840016
cf_3791,known,"In Barbados, an official language is",253,4383,False,6.5998697
cf_3791,known,"In Solomon Islands, the language spoken is",1925,4383,False,6.310033
cf_3791,known,"In South Africa, they understand",326,4383,False,6.940748
cf_3791,known,"In Vanuatu, the language spoken is",1925,4383,False,5.99017
cf_3791,known,"In Fiji, the language spoken is",401,4383,False,4.8272014
cf_3791,known,The official language of European Union is,4383,4383,True,3.2456355
cf_3791,known,The law in India declares the language,273,15713,False,6.1090884
cf_3791,known,The official language of Fiji is,401,4383,False,3.6329842
cf_3791,known,"In Papua New Guinea, they understand",326,43113,False,7.652112
cf_3791,known,"In Papua New Guinea, the language spoken is",253,43113,False,5.5249815
cf_5480,known,Medium debuted on,253,49244,False,7.0026016
cf_5480,known,Cartoon All-Stars to the Rescue was originally aired on,253,22303,False,6.370601
cf_5480,known,Jeopardy! is to debut on,253,22303,False,4.5599403
cf_5480,known,The City on the Edge of Forever premiered on,27199,22303,False,5.8660936
cf_5480,known,Awake premiered on,253,22303,False,5.586296
cf_5480,known,Sisters is to debut on,253,21946,False,4.9684486
cf_5480,known,Freaks and Geeks premiered on,27199,21946,False,5.0154715
cf_5480,known,Law & Order: LA was originally aired on,22303,22303,True,5.072218
cf_5480,known,Law & Order: LA is to debut on,25456,22303,False,5.5284963
cf_5480,known,"Friends, season 7 was released on",17509,22303,False,5.737199
cf_1262,known,Yogi Berra plays,253,14623,False,7.966958
cf_1262,known,Stan Musial professionally plays the sport,273,14623,False,7.6110806
cf_1262,known,What sport does Jim Bunning play? They play,14623,14623,True,5.464362
cf_1262,known,Joe DiMaggio is a professional,14623,14623,True,2.1921234
cf_1262,known,Jim Bunning professionally plays the sport,273,14623,False,7.4508505
cf_1262,known,Barry Bonds plays,253,14623,False,7.5708814
cf_1262,known,Stan Musial plays,247,14623,False,6.334012
cf_1262,known,What sport does Lou Gehrig play? They play,14623,14623,True,6.7604804
cf_1262,known,Jackie Robinson is a professional,8406,14623,False,7.562587
cf_1262,known,Roberto Clemente is a professional,20391,20391,True,3.8224816
cf_8447,known,Scipione Pulzone worked in the city of,12300,12300,True,6.65182
cf_8447,known,Giovanni Battista Naldini worked in the city of,44489,12300,False,6.1272564
cf_8447,known,Umberto Brunelleschi found employment in,253,27741,False,5.0880413
cf_8447,known,Giovanni Battista Naldini took up work in,253,12300,False,6.2947674
cf_8447,known,Michele Tosini used to work in,253,12300,False,8.053387
cf_8447,known,Cornelis de Man was employed in,253,12911,False,5.503057
cf_8447,known,Domenico Puligo was employed in,253,12300,False,6.6515102
cf_8447,known,Cristina García Rodero used to work in,253,24639,False,5.486077
cf_8447,known,Giovanni Battista Naldini found employment in,253,12300,False,6.5667167
cf_8447,known,Jacopo da Empoli took up work in,253,27741,False,5.1742053
cf_763,known,"Jean Auguste Dominique Ingres, a native",273,5112,False,8.782766
cf_763,known,Octave Mirbeau is a native speaker of,5112,5112,True,3.01446
cf_763,known,"Léon Blum, speaker of",253,5112,False,10.574674
cf_763,known,The native language of Jean-Luc Picard is,5112,5112,True,5.5659094
cf_763,known,Ferdinand de Saussure is a native speaker of,5112,5112,True,1.983226
cf_763,known,"François Bayrou, a native",273,5112,False,6.274383
cf_763,known,The native language of Octave Mirbeau is,5112,5112,True,6.4076443
cf_763,known,Jean Auguste Dominique Ingres is a native speaker of,5112,5112,True,2.0556374
cf_763,known,"Jacques Chaban-Delmas, a native",273,5112,False,7.3672843
cf_763,known,The mother tongue of Élisée Reclus is,247,5112,False,11.705727
cf_7980,known,Mos Def is follower of,253,8033,False,7.792339
cf_7980,known,Dave Chappelle is affiliated with the religion,273,20242,False,7.4731655
cf_7980,known,The official religion of Omar Khayyám is,8033,8033,True,6.9159584
cf_7980,known,Johann Ludwig Burckhardt is affiliated with the religion,273,43506,False,7.8369026
cf_7980,known,Rasul Gamzatov is affiliated with the religion,273,8033,False,8.809473
cf_7980,known,Hema Malini is follower of,253,26334,False,4.7863646
cf_7980,known,Rasul Gamzatov is follower of,253,8033,False,7.6365275
cf_7980,known,Rumi is follower of,253,8033,False,7.741366
cf_7980,known,The official religion of Mehmed the Conqueror is,8033,8033,True,7.3480425
cf_7980,known,The official religion of Alī ibn Abī Ṭālib is,253,8033,False,9.119851
cf_10290,known,The headquarter of GasBuddy is in,253,37304,False,4.1793766
cf_10290,known,Goodwin is headquartered in,253,4693,False,5.087358
cf_10290,known,Fenway Health is headquartered in,9693,9693,True,5.380299
cf_10290,known,The headquarters of GasBuddy is in,253,14296,False,4.340718
cf_10290,known,Hill Holliday is based in,253,4693,False,3.8513243
cf_10290,known,Filene's is based in,253,4693,False,6.882451
cf_10290,known,"Goji Electronics, whose headquarters are in",253,4047,False,6.830652
cf_10290,known,Greater Boston Food Bank is headquartered in,9693,9693,True,5.445377
cf_10290,known,The headquarter of Goji Electronics is located in,253,17413,False,5.1435585
cf_10290,known,The headquarters of Goji Electronics is in,253,17413,False,7.3258977
cf_353,known,Dortmund is located in,253,6176,False,6.534551
cf_353,known,"Weinsberg, in",253,6176,False,6.6372643
cf_353,known,Saarland is located in the country of,253,22783,False,6.4077606
cf_353,known,Uetersen is located in the country of,16842,16842,True,7.6878386
cf_353,known,Free Hanseatic City of Bremen is located in the country of,378,6176,False,6.707367
cf_353,known,"Wanfried, located in",253,6176,False,5.7370224
cf_353,known,"Eschwege, in",253,6176,False,6.833436
cf_353,known,Weinsberg is located in the country of,253,6176,False,5.54606
cf_353,known,"Hesse, located in",253,6176,False,4.950716
cf_353,known,Felsberg is located in,253,12911,False,7.9229026
